day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-06-13,6,6,1,阵雨,27,46,Sta115-Sta167,16
2020-06-14,7,6,1,多云,27,47,Sta115-Sta167,16
2020-06-15,1,6,0,多云,26,67,Sta115-Sta167,16
2020-06-16,2,6,0,小雨,24,69,Sta115-Sta167,16
2020-06-17,3,6,0,小雨,24,61,Sta115-Sta167,16
2020-06-18,4,6,0,多云,26,62,Sta115-Sta167,16
2020-06-19,5,6,0,多云,25,54,Sta115-Sta167,16
2020-06-20,6,6,1,阵雨,24,47,Sta115-Sta167,16
2020-06-21,7,6,1,阵雨,24,49,Sta115-Sta167,16
2020-06-22,1,6,0,阵雨,25,54,Sta115-Sta167,16
2020-06-23,2,6,0,阵雨,26,63,Sta115-Sta167,16
2020-06-24,3,6,0,晴,28,77,Sta115-Sta167,16
2020-06-25,4,6,0,多云,28,41,Sta115-Sta167,16
2020-06-26,5,6,0,阵雨,25,36,Sta115-Sta167,16
2020-06-27,6,6,1,阵雨,25,36,Sta115-Sta167,16
2020-06-28,7,6,1,阴,27,64,Sta115-Sta167,16
2020-06-29,1,6,0,多云,27,55,Sta115-Sta167,16
2020-06-30,2,6,0,多云,28,54,Sta115-Sta167,16
2020-07-01,3,7,0,暴雨,24,50,Sta115-Sta167,16
2020-07-02,4,7,0,多云,27,45,Sta115-Sta167,16
2020-07-03,5,7,0,多云,27,59,Sta115-Sta167,16
2020-07-04,6,7,1,阵雨,25,33,Sta115-Sta167,16
2020-07-05,7,7,1,阴,26,32,Sta115-Sta167,16
2020-07-06,1,7,0,阴,26,58,Sta115-Sta167,16
2020-07-07,2,7,0,多云,28,59,Sta115-Sta167,16
2020-07-08,3,7,0,阵雨,28,65,Sta115-Sta167,16
2020-07-09,4,7,0,阵雨,27,52,Sta115-Sta167,16
2020-07-10,5,7,0,阵雨,23,71,Sta115-Sta167,16
2020-07-11,6,7,1,阴,25,60,Sta115-Sta167,16
2020-07-12,7,7,1,多云,26,61,Sta115-Sta167,16
2020-07-13,1,7,0,阵雨,26,57,Sta115-Sta167,16
2020-07-14,2,7,0,小雨,27,62,Sta115-Sta167,16
2020-07-15,3,7,0,大雨,25,69,Sta115-Sta167,16
2020-07-16,4,7,0,阵雨,25,72,Sta115-Sta167,16
2020-07-17,5,7,0,阴,28,0,Sta115-Sta167,16
2020-07-18,6,7,1,阵雨,27,0,Sta115-Sta167,16
2020-07-19,7,7,1,多云,27,0,Sta115-Sta167,16
2020-07-20,1,7,0,阴,24,0,Sta115-Sta167,16
2020-07-21,2,7,0,阵雨,22,0,Sta115-Sta167,16
2020-07-22,3,7,0,阵雨,25,0,Sta115-Sta167,16
2020-07-23,4,7,0,阵雨,26,0,Sta115-Sta167,16
2020-05-01,5,5,1,多云,24,31,Sta167-Sta162,16
2020-05-02,6,5,1,晴,26,34,Sta167-Sta162,16
2020-05-03,7,5,1,多云,27,38,Sta167-Sta162,16
2020-05-04,1,5,1,多云,26,25,Sta167-Sta162,16
2020-05-05,2,5,0,多云,26,28,Sta167-Sta162,16
2020-05-06,3,5,0,多云,25,41,Sta167-Sta162,16
2020-05-07,4,5,0,中雨,23,42,Sta167-Sta162,16
2020-05-08,5,5,0,阴,21,44,Sta167-Sta162,16
2020-05-09,6,5,1,多云,19,48,Sta167-Sta162,16
2020-05-10,7,5,1,多云,22,17,Sta167-Sta162,16
2020-05-11,1,5,0,多云,21,47,Sta167-Sta162,16
2020-05-12,2,5,0,阴,20,36,Sta167-Sta162,16
2020-05-13,3,5,0,多云,20,40,Sta167-Sta162,16
2020-05-14,4,5,0,多云,22,38,Sta167-Sta162,16
2020-05-15,5,5,0,多云,24,47,Sta167-Sta162,16
2020-05-16,6,5,1,多云,25,29,Sta167-Sta162,16
2020-05-17,7,5,1,晴,27,19,Sta167-Sta162,16
2020-05-18,1,5,0,多云,27,38,Sta167-Sta162,16
2020-05-19,2,5,0,多云,25,46,Sta167-Sta162,16
2020-05-20,3,5,0,多云,24,41,Sta167-Sta162,16
2020-05-21,4,5,0,小雨,22,45,Sta167-Sta162,16
2020-05-22,5,5,0,阴,25,60,Sta167-Sta162,16
2020-05-23,6,5,1,多云,25,32,Sta167-Sta162,16
2020-05-24,7,5,1,小雨,18,34,Sta167-Sta162,16
2020-05-25,1,5,0,阴,21,50,Sta167-Sta162,16
2020-05-26,2,5,0,阴,21,50,Sta167-Sta162,16
2020-05-27,3,5,0,阴,19,41,Sta167-Sta162,16
2020-05-28,4,5,0,多云,20,48,Sta167-Sta162,16
2020-05-29,5,5,0,晴,23,47,Sta167-Sta162,16
2020-05-30,6,5,1,多云,24,25,Sta167-Sta162,16
2020-05-31,7,5,1,多云,25,33,Sta167-Sta162,16
2020-06-01,1,6,0,阵雨,23,43,Sta167-Sta162,16
2020-06-02,2,6,0,多云,21,40,Sta167-Sta162,16
2020-06-03,3,6,0,多云,23,37,Sta167-Sta162,16
2020-06-04,4,6,0,多云,24,49,Sta167-Sta162,16
2020-06-05,5,6,0,多云,27,48,Sta167-Sta162,16
2020-06-06,6,6,1,阴,25,39,Sta167-Sta162,16
2020-06-07,7,6,1,阵雨,25,16,Sta167-Sta162,16
2020-06-08,1,6,1,阵雨,22,42,Sta167-Sta162,16
2020-06-09,2,6,1,多云,25,45,Sta167-Sta162,16
2020-06-10,3,6,0,多云,24,63,Sta167-Sta162,16
2020-06-11,4,6,0,阴,25,45,Sta167-Sta162,16
2020-06-12,5,6,0,阴,27,52,Sta167-Sta162,16
2020-06-13,6,6,1,阵雨,27,33,Sta167-Sta162,16
2020-06-14,7,6,1,多云,27,29,Sta167-Sta162,16
2020-06-15,1,6,0,多云,26,51,Sta167-Sta162,16
2020-06-16,2,6,0,小雨,24,44,Sta167-Sta162,16
2020-06-17,3,6,0,小雨,24,44,Sta167-Sta162,16
2020-06-18,4,6,0,多云,26,42,Sta167-Sta162,16
2020-06-19,5,6,0,多云,25,45,Sta167-Sta162,16
2020-06-20,6,6,1,阵雨,24,33,Sta167-Sta162,16
2020-06-21,7,6,1,阵雨,24,34,Sta167-Sta162,16
2020-06-22,1,6,0,阵雨,25,57,Sta167-Sta162,16
2020-06-23,2,6,0,阵雨,26,55,Sta167-Sta162,16
2020-06-24,3,6,0,晴,28,56,Sta167-Sta162,16
2020-06-25,4,6,0,多云,28,32,Sta167-Sta162,16
2020-06-26,5,6,0,阵雨,25,37,Sta167-Sta162,16
2020-06-27,6,6,1,阵雨,25,29,Sta167-Sta162,16
2020-06-28,7,6,1,阴,27,53,Sta167-Sta162,16
2020-06-29,1,6,0,多云,27,56,Sta167-Sta162,16
2020-06-30,2,6,0,多云,28,55,Sta167-Sta162,16
2020-07-01,3,7,0,暴雨,24,47,Sta167-Sta162,16
2020-07-02,4,7,0,多云,27,39,Sta167-Sta162,16
2020-07-03,5,7,0,多云,27,50,Sta167-Sta162,16
2020-07-04,6,7,1,阵雨,25,29,Sta167-Sta162,16
2020-07-05,7,7,1,阴,26,33,Sta167-Sta162,16
2020-07-06,1,7,0,阴,26,38,Sta167-Sta162,16
2020-07-07,2,7,0,多云,28,45,Sta167-Sta162,16
2020-07-08,3,7,0,阵雨,28,62,Sta167-Sta162,16
2020-07-09,4,7,0,阵雨,27,44,Sta167-Sta162,16
2020-07-10,5,7,0,阵雨,23,40,Sta167-Sta162,16
2020-07-11,6,7,1,阴,25,38,Sta167-Sta162,16
2020-07-12,7,7,1,多云,26,31,Sta167-Sta162,16
2020-07-13,1,7,0,阵雨,26,35,Sta167-Sta162,16
2020-07-14,2,7,0,小雨,27,57,Sta167-Sta162,16
2020-07-15,3,7,0,大雨,25,48,Sta167-Sta162,16
2020-07-16,4,7,0,阵雨,25,51,Sta167-Sta162,16
2020-07-17,5,7,0,阴,28,0,Sta167-Sta162,16
2020-07-18,6,7,1,阵雨,27,0,Sta167-Sta162,16
2020-07-19,7,7,1,多云,27,0,Sta167-Sta162,16
2020-07-20,1,7,0,阴,24,0,Sta167-Sta162,16
2020-07-21,2,7,0,阵雨,22,0,Sta167-Sta162,16
2020-07-22,3,7,0,阵雨,25,0,Sta167-Sta162,16
2020-07-23,4,7,0,阵雨,26,0,Sta167-Sta162,16
2020-05-01,5,5,1,多云,24,24,Sta162-Sta15,16
2020-05-02,6,5,1,晴,26,25,Sta162-Sta15,16
2020-05-03,7,5,1,多云,27,31,Sta162-Sta15,16
2020-05-04,1,5,1,多云,26,16,Sta162-Sta15,16
2020-05-05,2,5,0,多云,26,21,Sta162-Sta15,16
2020-05-06,3,5,0,多云,25,21,Sta162-Sta15,16
2020-05-07,4,5,0,中雨,23,20,Sta162-Sta15,16
2020-05-08,5,5,0,阴,21,20,Sta162-Sta15,16
2020-05-09,6,5,1,多云,19,28,Sta162-Sta15,16
2020-05-10,7,5,1,多云,22,16,Sta162-Sta15,16
2020-05-11,1,5,0,多云,21,23,Sta162-Sta15,16
2020-05-12,2,5,0,阴,20,19,Sta162-Sta15,16
2020-05-13,3,5,0,多云,20,18,Sta162-Sta15,16
2020-05-14,4,5,0,多云,22,20,Sta162-Sta15,16
2020-05-15,5,5,0,多云,24,24,Sta162-Sta15,16
2020-05-16,6,5,1,多云,25,19,Sta162-Sta15,16
2020-05-17,7,5,1,晴,27,11,Sta162-Sta15,16
2020-05-18,1,5,0,多云,27,29,Sta162-Sta15,16
2020-05-19,2,5,0,多云,25,22,Sta162-Sta15,16
2020-05-20,3,5,0,多云,24,20,Sta162-Sta15,16
2020-05-21,4,5,0,小雨,22,27,Sta162-Sta15,16
2020-05-22,5,5,0,阴,25,36,Sta162-Sta15,16
2020-05-23,6,5,1,多云,25,18,Sta162-Sta15,16
2020-05-24,7,5,1,小雨,18,29,Sta162-Sta15,16
2020-05-25,1,5,0,阴,21,25,Sta162-Sta15,16
2020-05-26,2,5,0,阴,21,28,Sta162-Sta15,16
2020-05-27,3,5,0,阴,19,26,Sta162-Sta15,16
2020-05-28,4,5,0,多云,20,34,Sta162-Sta15,16
2020-05-29,5,5,0,晴,23,28,Sta162-Sta15,16
2020-05-30,6,5,1,多云,24,24,Sta162-Sta15,16
2020-05-31,7,5,1,多云,25,27,Sta162-Sta15,16
2020-06-01,1,6,0,阵雨,23,29,Sta162-Sta15,16
2020-06-02,2,6,0,多云,21,22,Sta162-Sta15,16
2020-06-03,3,6,0,多云,23,29,Sta162-Sta15,16
2020-06-04,4,6,0,多云,24,29,Sta162-Sta15,16
2020-06-05,5,6,0,多云,27,28,Sta162-Sta15,16
2020-06-06,6,6,1,阴,25,28,Sta162-Sta15,16
2020-06-07,7,6,1,阵雨,25,15,Sta162-Sta15,16
2020-06-08,1,6,1,阵雨,22,23,Sta162-Sta15,16
2020-06-09,2,6,1,多云,25,25,Sta162-Sta15,16
2020-06-10,3,6,0,多云,24,34,Sta162-Sta15,16
2020-06-11,4,6,0,阴,25,32,Sta162-Sta15,16
2020-06-12,5,6,0,阴,27,31,Sta162-Sta15,16
2020-06-13,6,6,1,阵雨,27,22,Sta162-Sta15,16
2020-06-14,7,6,1,多云,27,27,Sta162-Sta15,16
2020-06-15,1,6,0,多云,26,27,Sta162-Sta15,16
2020-06-16,2,6,0,小雨,24,24,Sta162-Sta15,16
2020-06-17,3,6,0,小雨,24,31,Sta162-Sta15,16
2020-06-18,4,6,0,多云,26,33,Sta162-Sta15,16
2020-06-19,5,6,0,多云,25,34,Sta162-Sta15,16
2020-06-20,6,6,1,阵雨,24,27,Sta162-Sta15,16
2020-06-21,7,6,1,阵雨,24,24,Sta162-Sta15,16
2020-06-22,1,6,0,阵雨,25,29,Sta162-Sta15,16
2020-06-23,2,6,0,阵雨,26,36,Sta162-Sta15,16
2020-06-24,3,6,0,晴,28,42,Sta162-Sta15,16
2020-06-25,4,6,0,多云,28,31,Sta162-Sta15,16
2020-06-26,5,6,0,阵雨,25,35,Sta162-Sta15,16
2020-06-27,6,6,1,阵雨,25,18,Sta162-Sta15,16
2020-06-28,7,6,1,阴,27,27,Sta162-Sta15,16
2020-06-29,1,6,0,多云,27,35,Sta162-Sta15,16
2020-06-30,2,6,0,多云,28,37,Sta162-Sta15,16
2020-07-01,3,7,0,暴雨,24,32,Sta162-Sta15,16
2020-07-02,4,7,0,多云,27,28,Sta162-Sta15,16
2020-07-03,5,7,0,多云,27,36,Sta162-Sta15,16
2020-07-04,6,7,1,阵雨,25,17,Sta162-Sta15,16
2020-07-05,7,7,1,阴,26,18,Sta162-Sta15,16
2020-07-06,1,7,0,阴,26,25,Sta162-Sta15,16
2020-07-07,2,7,0,多云,28,29,Sta162-Sta15,16
2020-07-08,3,7,0,阵雨,28,35,Sta162-Sta15,16
2020-07-09,4,7,0,阵雨,27,25,Sta162-Sta15,16
2020-07-10,5,7,0,阵雨,23,23,Sta162-Sta15,16
2020-07-11,6,7,1,阴,25,31,Sta162-Sta15,16
2020-07-12,7,7,1,多云,26,22,Sta162-Sta15,16
2020-07-13,1,7,0,阵雨,26,26,Sta162-Sta15,16
2020-07-14,2,7,0,小雨,27,44,Sta162-Sta15,16
2020-07-15,3,7,0,大雨,25,34,Sta162-Sta15,16
2020-07-16,4,7,0,阵雨,25,30,Sta162-Sta15,16
2020-07-17,5,7,0,阴,28,0,Sta162-Sta15,16
2020-07-18,6,7,1,阵雨,27,0,Sta162-Sta15,16
2020-07-19,7,7,1,多云,27,0,Sta162-Sta15,16
2020-07-20,1,7,0,阴,24,0,Sta162-Sta15,16
2020-07-21,2,7,0,阵雨,22,0,Sta162-Sta15,16
2020-07-22,3,7,0,阵雨,25,0,Sta162-Sta15,16
2020-07-23,4,7,0,阵雨,26,0,Sta162-Sta15,16
2020-05-01,5,5,1,多云,24,22,Sta15-Sta86,16
2020-05-02,6,5,1,晴,26,23,Sta15-Sta86,16
2020-05-03,7,5,1,多云,27,27,Sta15-Sta86,16
2020-05-04,1,5,1,多云,26,15,Sta15-Sta86,16
2020-05-05,2,5,0,多云,26,17,Sta15-Sta86,16
2020-05-06,3,5,0,多云,25,17,Sta15-Sta86,16
2020-05-07,4,5,0,中雨,23,18,Sta15-Sta86,16
2020-05-08,5,5,0,阴,21,21,Sta15-Sta86,16
2020-05-09,6,5,1,多云,19,22,Sta15-Sta86,16
2020-05-10,7,5,1,多云,22,14,Sta15-Sta86,16
2020-05-11,1,5,0,多云,21,20,Sta15-Sta86,16
2020-05-12,2,5,0,阴,20,13,Sta15-Sta86,16
2020-05-13,3,5,0,多云,20,11,Sta15-Sta86,16
2020-05-14,4,5,0,多云,22,18,Sta15-Sta86,16
2020-05-15,5,5,0,多云,24,20,Sta15-Sta86,16
2020-05-16,6,5,1,多云,25,16,Sta15-Sta86,16
2020-05-17,7,5,1,晴,27,9,Sta15-Sta86,16
2020-05-18,1,5,0,多云,27,22,Sta15-Sta86,16
2020-05-19,2,5,0,多云,25,17,Sta15-Sta86,16
2020-05-20,3,5,0,多云,24,14,Sta15-Sta86,16
2020-05-21,4,5,0,小雨,22,23,Sta15-Sta86,16
2020-05-22,5,5,0,阴,25,31,Sta15-Sta86,16
2020-05-23,6,5,1,多云,25,19,Sta15-Sta86,16
2020-05-24,7,5,1,小雨,18,24,Sta15-Sta86,16
2020-05-25,1,5,0,阴,21,16,Sta15-Sta86,16
2020-05-26,2,5,0,阴,21,16,Sta15-Sta86,16
2020-05-27,3,5,0,阴,19,24,Sta15-Sta86,16
2020-05-28,4,5,0,多云,20,27,Sta15-Sta86,16
2020-05-29,5,5,0,晴,23,24,Sta15-Sta86,16
2020-05-30,6,5,1,多云,24,22,Sta15-Sta86,16
2020-05-31,7,5,1,多云,25,25,Sta15-Sta86,16
2020-06-01,1,6,0,阵雨,23,24,Sta15-Sta86,16
2020-06-02,2,6,0,多云,21,18,Sta15-Sta86,16
2020-06-03,3,6,0,多云,23,25,Sta15-Sta86,16
2020-06-04,4,6,0,多云,24,21,Sta15-Sta86,16
2020-06-05,5,6,0,多云,27,23,Sta15-Sta86,16
2020-06-06,6,6,1,阴,25,20,Sta15-Sta86,16
2020-06-07,7,6,1,阵雨,25,12,Sta15-Sta86,16
2020-06-08,1,6,1,阵雨,22,16,Sta15-Sta86,16
2020-06-09,2,6,1,多云,25,20,Sta15-Sta86,16
2020-06-10,3,6,0,多云,24,28,Sta15-Sta86,16
2020-06-11,4,6,0,阴,25,28,Sta15-Sta86,16
2020-06-12,5,6,0,阴,27,20,Sta15-Sta86,16
2020-06-13,6,6,1,阵雨,27,18,Sta15-Sta86,16
2020-06-14,7,6,1,多云,27,24,Sta15-Sta86,16
2020-06-15,1,6,0,多云,26,23,Sta15-Sta86,16
2020-06-16,2,6,0,小雨,24,21,Sta15-Sta86,16
2020-06-17,3,6,0,小雨,24,27,Sta15-Sta86,16
2020-06-18,4,6,0,多云,26,28,Sta15-Sta86,16
2020-06-19,5,6,0,多云,25,30,Sta15-Sta86,16
2020-06-20,6,6,1,阵雨,24,25,Sta15-Sta86,16
2020-06-21,7,6,1,阵雨,24,26,Sta15-Sta86,16
2020-06-22,1,6,0,阵雨,25,24,Sta15-Sta86,16
2020-06-23,2,6,0,阵雨,26,24,Sta15-Sta86,16
2020-06-24,3,6,0,晴,28,32,Sta15-Sta86,16
2020-06-25,4,6,0,多云,28,30,Sta15-Sta86,16
2020-06-26,5,6,0,阵雨,25,29,Sta15-Sta86,16
2020-06-27,6,6,1,阵雨,25,16,Sta15-Sta86,16
2020-06-28,7,6,1,阴,27,21,Sta15-Sta86,16
2020-06-29,1,6,0,多云,27,26,Sta15-Sta86,16
2020-06-30,2,6,0,多云,28,26,Sta15-Sta86,16
2020-07-01,3,7,0,暴雨,24,23,Sta15-Sta86,16
2020-07-02,4,7,0,多云,27,17,Sta15-Sta86,16
2020-07-03,5,7,0,多云,27,31,Sta15-Sta86,16
2020-07-04,6,7,1,阵雨,25,16,Sta15-Sta86,16
2020-07-05,7,7,1,阴,26,15,Sta15-Sta86,16
2020-07-06,1,7,0,阴,26,21,Sta15-Sta86,16
2020-07-07,2,7,0,多云,28,26,Sta15-Sta86,16
2020-07-08,3,7,0,阵雨,28,27,Sta15-Sta86,16
2020-07-09,4,7,0,阵雨,27,19,Sta15-Sta86,16
2020-07-10,5,7,0,阵雨,23,18,Sta15-Sta86,16
2020-07-11,6,7,1,阴,25,24,Sta15-Sta86,16
2020-07-12,7,7,1,多云,26,20,Sta15-Sta86,16
2020-07-13,1,7,0,阵雨,26,24,Sta15-Sta86,16
2020-07-14,2,7,0,小雨,27,36,Sta15-Sta86,16
2020-07-15,3,7,0,大雨,25,24,Sta15-Sta86,16
2020-07-16,4,7,0,阵雨,25,25,Sta15-Sta86,16
2020-07-17,5,7,0,阴,28,0,Sta15-Sta86,16
2020-07-18,6,7,1,阵雨,27,0,Sta15-Sta86,16
2020-07-19,7,7,1,多云,27,0,Sta15-Sta86,16
2020-07-20,1,7,0,阴,24,0,Sta15-Sta86,16
2020-07-21,2,7,0,阵雨,22,0,Sta15-Sta86,16
2020-07-22,3,7,0,阵雨,25,0,Sta15-Sta86,16
2020-07-23,4,7,0,阵雨,26,0,Sta15-Sta86,16
2020-05-01,5,5,1,多云,24,24,Sta86-Sta46,16
2020-05-02,6,5,1,晴,26,21,Sta86-Sta46,16
2020-05-03,7,5,1,多云,27,28,Sta86-Sta46,16
2020-05-04,1,5,1,多云,26,17,Sta86-Sta46,16
2020-05-05,2,5,0,多云,26,17,Sta86-Sta46,16
2020-05-06,3,5,0,多云,25,22,Sta86-Sta46,16
2020-05-07,4,5,0,中雨,23,24,Sta86-Sta46,16
2020-05-08,5,5,0,阴,21,31,Sta86-Sta46,16
2020-05-09,6,5,1,多云,19,25,Sta86-Sta46,16
2020-05-10,7,5,1,多云,22,13,Sta86-Sta46,16
2020-05-11,1,5,0,多云,21,33,Sta86-Sta46,16
2020-05-12,2,5,0,阴,20,22,Sta86-Sta46,16
2020-05-13,3,5,0,多云,20,18,Sta86-Sta46,16
2020-05-14,4,5,0,多云,22,26,Sta86-Sta46,16
2020-05-15,5,5,0,多云,24,20,Sta86-Sta46,16
2020-05-16,6,5,1,多云,25,15,Sta86-Sta46,16
2020-05-17,7,5,1,晴,27,11,Sta86-Sta46,16
2020-05-18,1,5,0,多云,27,27,Sta86-Sta46,16
2020-05-19,2,5,0,多云,25,23,Sta86-Sta46,16
2020-05-20,3,5,0,多云,24,20,Sta86-Sta46,16
2020-05-21,4,5,0,小雨,22,33,Sta86-Sta46,16
2020-05-22,5,5,0,阴,25,32,Sta86-Sta46,16
2020-05-23,6,5,1,多云,25,20,Sta86-Sta46,16
2020-05-24,7,5,1,小雨,18,24,Sta86-Sta46,16
2020-05-25,1,5,0,阴,21,23,Sta86-Sta46,16
2020-05-26,2,5,0,阴,21,27,Sta86-Sta46,16
2020-05-27,3,5,0,阴,19,23,Sta86-Sta46,16
2020-05-28,4,5,0,多云,20,31,Sta86-Sta46,16
2020-05-29,5,5,0,晴,23,35,Sta86-Sta46,16
2020-05-30,6,5,1,多云,24,19,Sta86-Sta46,16
2020-05-31,7,5,1,多云,25,20,Sta86-Sta46,16
2020-06-01,1,6,0,阵雨,23,29,Sta86-Sta46,16
2020-06-02,2,6,0,多云,21,22,Sta86-Sta46,16
2020-06-03,3,6,0,多云,23,31,Sta86-Sta46,16
2020-06-04,4,6,0,多云,24,27,Sta86-Sta46,16
2020-06-05,5,6,0,多云,27,34,Sta86-Sta46,16
2020-06-06,6,6,1,阴,25,22,Sta86-Sta46,16
2020-06-07,7,6,1,阵雨,25,14,Sta86-Sta46,16
2020-06-08,1,6,1,阵雨,22,26,Sta86-Sta46,16
2020-06-09,2,6,1,多云,25,33,Sta86-Sta46,16
2020-06-10,3,6,0,多云,24,40,Sta86-Sta46,16
2020-06-11,4,6,0,阴,25,37,Sta86-Sta46,16
2020-06-12,5,6,0,阴,27,29,Sta86-Sta46,16
2020-06-13,6,6,1,阵雨,27,20,Sta86-Sta46,16
2020-06-14,7,6,1,多云,27,23,Sta86-Sta46,16
2020-06-15,1,6,0,多云,26,32,Sta86-Sta46,16
2020-06-16,2,6,0,小雨,24,24,Sta86-Sta46,16
2020-06-17,3,6,0,小雨,24,37,Sta86-Sta46,16
2020-06-18,4,6,0,多云,26,39,Sta86-Sta46,16
2020-06-19,5,6,0,多云,25,45,Sta86-Sta46,16
2020-06-20,6,6,1,阵雨,24,30,Sta86-Sta46,16
2020-06-21,7,6,1,阵雨,24,25,Sta86-Sta46,16
2020-06-22,1,6,0,阵雨,25,34,Sta86-Sta46,16
2020-06-23,2,6,0,阵雨,26,33,Sta86-Sta46,16
2020-06-24,3,6,0,晴,28,39,Sta86-Sta46,16
2020-06-25,4,6,0,多云,28,28,Sta86-Sta46,16
2020-06-26,5,6,0,阵雨,25,29,Sta86-Sta46,16
2020-06-27,6,6,1,阵雨,25,17,Sta86-Sta46,16
2020-06-28,7,6,1,阴,27,25,Sta86-Sta46,16
2020-06-29,1,6,0,多云,27,36,Sta86-Sta46,16
2020-06-30,2,6,0,多云,28,34,Sta86-Sta46,16
2020-07-01,3,7,0,暴雨,24,31,Sta86-Sta46,16
2020-07-02,4,7,0,多云,27,23,Sta86-Sta46,16
2020-07-03,5,7,0,多云,27,42,Sta86-Sta46,16
2020-07-04,6,7,1,阵雨,25,16,Sta86-Sta46,16
2020-07-05,7,7,1,阴,26,14,Sta86-Sta46,16
2020-07-06,1,7,0,阴,26,30,Sta86-Sta46,16
2020-07-07,2,7,0,多云,28,34,Sta86-Sta46,16
2020-07-08,3,7,0,阵雨,28,36,Sta86-Sta46,16
2020-07-09,4,7,0,阵雨,27,27,Sta86-Sta46,16
2020-07-10,5,7,0,阵雨,23,26,Sta86-Sta46,16
2020-07-11,6,7,1,阴,25,18,Sta86-Sta46,16
2020-07-12,7,7,1,多云,26,25,Sta86-Sta46,16
2020-07-13,1,7,0,阵雨,26,36,Sta86-Sta46,16
2020-07-14,2,7,0,小雨,27,41,Sta86-Sta46,16
2020-07-15,3,7,0,大雨,25,31,Sta86-Sta46,16
2020-07-16,4,7,0,阵雨,25,32,Sta86-Sta46,16
2020-07-17,5,7,0,阴,28,0,Sta86-Sta46,16
2020-07-18,6,7,1,阵雨,27,0,Sta86-Sta46,16
2020-07-19,7,7,1,多云,27,0,Sta86-Sta46,16
2020-07-20,1,7,0,阴,24,0,Sta86-Sta46,16
2020-07-21,2,7,0,阵雨,22,0,Sta86-Sta46,16
2020-07-22,3,7,0,阵雨,25,0,Sta86-Sta46,16
2020-07-23,4,7,0,阵雨,26,0,Sta86-Sta46,16
2020-05-01,5,5,1,多云,24,23,Sta46-Sta63,16
2020-05-02,6,5,1,晴,26,20,Sta46-Sta63,16
2020-05-03,7,5,1,多云,27,28,Sta46-Sta63,16
2020-05-04,1,5,1,多云,26,17,Sta46-Sta63,16
2020-05-05,2,5,0,多云,26,16,Sta46-Sta63,16
2020-05-06,3,5,0,多云,25,28,Sta46-Sta63,16
2020-05-07,4,5,0,中雨,23,28,Sta46-Sta63,16
2020-05-08,5,5,0,阴,21,36,Sta46-Sta63,16
2020-05-09,6,5,1,多云,19,29,Sta46-Sta63,16
2020-05-10,7,5,1,多云,22,12,Sta46-Sta63,16
2020-05-11,1,5,0,多云,21,39,Sta46-Sta63,16
2020-05-12,2,5,0,阴,20,29,Sta46-Sta63,16
2020-05-13,3,5,0,多云,20,27,Sta46-Sta63,16
2020-05-14,4,5,0,多云,22,30,Sta46-Sta63,16
2020-05-15,5,5,0,多云,24,29,Sta46-Sta63,16
2020-05-16,6,5,1,多云,25,16,Sta46-Sta63,16
2020-05-17,7,5,1,晴,27,16,Sta46-Sta63,16
2020-05-18,1,5,0,多云,27,33,Sta46-Sta63,16
2020-05-19,2,5,0,多云,25,31,Sta46-Sta63,16
2020-05-20,3,5,0,多云,24,31,Sta46-Sta63,16
2020-05-21,4,5,0,小雨,22,38,Sta46-Sta63,16
2020-05-22,5,5,0,阴,25,38,Sta46-Sta63,16
2020-05-23,6,5,1,多云,25,19,Sta46-Sta63,16
2020-05-24,7,5,1,小雨,18,26,Sta46-Sta63,16
2020-05-25,1,5,0,阴,21,25,Sta46-Sta63,16
2020-05-26,2,5,0,阴,21,29,Sta46-Sta63,16
2020-05-27,3,5,0,阴,19,31,Sta46-Sta63,16
2020-05-28,4,5,0,多云,20,42,Sta46-Sta63,16
2020-05-29,5,5,0,晴,23,45,Sta46-Sta63,16
2020-05-30,6,5,1,多云,24,17,Sta46-Sta63,16
2020-05-31,7,5,1,多云,25,25,Sta46-Sta63,16
2020-06-01,1,6,0,阵雨,23,34,Sta46-Sta63,16
2020-06-02,2,6,0,多云,21,28,Sta46-Sta63,16
2020-06-03,3,6,0,多云,23,34,Sta46-Sta63,16
2020-06-04,4,6,0,多云,24,33,Sta46-Sta63,16
2020-06-05,5,6,0,多云,27,43,Sta46-Sta63,16
2020-06-06,6,6,1,阴,25,28,Sta46-Sta63,16
2020-06-07,7,6,1,阵雨,25,16,Sta46-Sta63,16
2020-06-08,1,6,1,阵雨,22,35,Sta46-Sta63,16
2020-06-09,2,6,1,多云,25,49,Sta46-Sta63,16
2020-06-10,3,6,0,多云,24,57,Sta46-Sta63,16
2020-06-11,4,6,0,阴,25,59,Sta46-Sta63,16
2020-06-12,5,6,0,阴,27,42,Sta46-Sta63,16
2020-06-13,6,6,1,阵雨,27,29,Sta46-Sta63,16
2020-06-14,7,6,1,多云,27,25,Sta46-Sta63,16
2020-06-15,1,6,0,多云,26,43,Sta46-Sta63,16
2020-06-16,2,6,0,小雨,24,35,Sta46-Sta63,16
2020-06-17,3,6,0,小雨,24,50,Sta46-Sta63,16
2020-06-18,4,6,0,多云,26,50,Sta46-Sta63,16
2020-06-19,5,6,0,多云,25,61,Sta46-Sta63,16
2020-06-20,6,6,1,阵雨,24,33,Sta46-Sta63,16
