day,weekday,month,is_hoilday,weather,mean_temp,y,section,hour
2020-07-16,4,7,0,阵雨,25,62,Sta101-Sta17,16
2020-07-17,5,7,0,阴,28,0,Sta101-Sta17,16
2020-07-18,6,7,1,阵雨,27,0,Sta101-Sta17,16
2020-07-19,7,7,1,多云,27,0,Sta101-Sta17,16
2020-07-20,1,7,0,阴,24,0,Sta101-Sta17,16
2020-07-21,2,7,0,阵雨,22,0,Sta101-Sta17,16
2020-07-22,3,7,0,阵雨,25,0,Sta101-Sta17,16
2020-07-23,4,7,0,阵雨,26,0,Sta101-Sta17,16
2020-05-01,5,5,1,多云,24,37,Sta17-Sta26,16
2020-05-02,6,5,1,晴,26,21,Sta17-Sta26,16
2020-05-03,7,5,1,多云,27,25,Sta17-Sta26,16
2020-05-04,1,5,1,多云,26,28,Sta17-Sta26,16
2020-05-05,2,5,0,多云,26,17,Sta17-Sta26,16
2020-05-06,3,5,0,多云,25,42,Sta17-Sta26,16
2020-05-07,4,5,0,中雨,23,32,Sta17-Sta26,16
2020-05-08,5,5,0,阴,21,38,Sta17-Sta26,16
2020-05-09,6,5,1,多云,19,36,Sta17-Sta26,16
2020-05-10,7,5,1,多云,22,14,Sta17-Sta26,16
2020-05-11,1,5,0,多云,21,32,Sta17-Sta26,16
2020-05-12,2,5,0,阴,20,31,Sta17-Sta26,16
2020-05-13,3,5,0,多云,20,32,Sta17-Sta26,16
2020-05-14,4,5,0,多云,22,41,Sta17-Sta26,16
2020-05-15,5,5,0,多云,24,40,Sta17-Sta26,16
2020-05-16,6,5,1,多云,25,27,Sta17-Sta26,16
2020-05-17,7,5,1,晴,27,28,Sta17-Sta26,16
2020-05-18,1,5,0,多云,27,43,Sta17-Sta26,16
2020-05-19,2,5,0,多云,25,30,Sta17-Sta26,16
2020-05-20,3,5,0,多云,24,41,Sta17-Sta26,16
2020-05-21,4,5,0,小雨,22,42,Sta17-Sta26,16
2020-05-22,5,5,0,阴,25,38,Sta17-Sta26,16
2020-05-23,6,5,1,多云,25,32,Sta17-Sta26,16
2020-05-24,7,5,1,小雨,18,23,Sta17-Sta26,16
2020-05-25,1,5,0,阴,21,33,Sta17-Sta26,16
2020-05-26,2,5,0,阴,21,33,Sta17-Sta26,16
2020-05-27,3,5,0,阴,19,25,Sta17-Sta26,16
2020-05-28,4,5,0,多云,20,34,Sta17-Sta26,16
2020-05-29,5,5,0,晴,23,44,Sta17-Sta26,16
2020-05-30,6,5,1,多云,24,25,Sta17-Sta26,16
2020-05-31,7,5,1,多云,25,23,Sta17-Sta26,16
2020-06-01,1,6,0,阵雨,23,47,Sta17-Sta26,16
2020-06-02,2,6,0,多云,21,38,Sta17-Sta26,16
2020-06-03,3,6,0,多云,23,39,Sta17-Sta26,16
2020-06-04,4,6,0,多云,24,33,Sta17-Sta26,16
2020-06-05,5,6,0,多云,27,43,Sta17-Sta26,16
2020-06-06,6,6,1,阴,25,36,Sta17-Sta26,16
2020-06-07,7,6,1,阵雨,25,23,Sta17-Sta26,16
2020-06-08,1,6,1,阵雨,22,44,Sta17-Sta26,16
2020-06-09,2,6,1,多云,25,59,Sta17-Sta26,16
2020-06-10,3,6,0,多云,24,37,Sta17-Sta26,16
2020-06-11,4,6,0,阴,25,46,Sta17-Sta26,16
2020-06-12,5,6,0,阴,27,50,Sta17-Sta26,16
2020-06-13,6,6,1,阵雨,27,40,Sta17-Sta26,16
2020-06-14,7,6,1,多云,27,31,Sta17-Sta26,16
2020-06-15,1,6,0,多云,26,52,Sta17-Sta26,16
2020-06-16,2,6,0,小雨,24,40,Sta17-Sta26,16
2020-06-17,3,6,0,小雨,24,44,Sta17-Sta26,16
2020-06-18,4,6,0,多云,26,45,Sta17-Sta26,16
2020-06-19,5,6,0,多云,25,45,Sta17-Sta26,16
2020-06-20,6,6,1,阵雨,24,35,Sta17-Sta26,16
2020-06-21,7,6,1,阵雨,24,31,Sta17-Sta26,16
2020-06-22,1,6,0,阵雨,25,45,Sta17-Sta26,16
2020-06-23,2,6,0,阵雨,26,50,Sta17-Sta26,16
2020-06-24,3,6,0,晴,28,55,Sta17-Sta26,16
2020-06-25,4,6,0,多云,28,18,Sta17-Sta26,16
2020-06-26,5,6,0,阵雨,25,21,Sta17-Sta26,16
2020-06-27,6,6,1,阵雨,25,32,Sta17-Sta26,16
2020-06-28,7,6,1,阴,27,52,Sta17-Sta26,16
2020-06-29,1,6,0,多云,27,47,Sta17-Sta26,16
2020-06-30,2,6,0,多云,28,47,Sta17-Sta26,16
2020-07-01,3,7,0,暴雨,24,39,Sta17-Sta26,16
2020-07-02,4,7,0,多云,27,43,Sta17-Sta26,16
2020-07-03,5,7,0,多云,27,44,Sta17-Sta26,16
2020-07-04,6,7,1,阵雨,25,25,Sta17-Sta26,16
2020-07-05,7,7,1,阴,26,24,Sta17-Sta26,16
2020-07-06,1,7,0,阴,26,45,Sta17-Sta26,16
2020-07-07,2,7,0,多云,28,41,Sta17-Sta26,16
2020-07-08,3,7,0,阵雨,28,39,Sta17-Sta26,16
2020-07-09,4,7,0,阵雨,27,50,Sta17-Sta26,16
2020-07-10,5,7,0,阵雨,23,44,Sta17-Sta26,16
2020-07-11,6,7,1,阴,25,30,Sta17-Sta26,16
2020-07-12,7,7,1,多云,26,32,Sta17-Sta26,16
2020-07-13,1,7,0,阵雨,26,59,Sta17-Sta26,16
2020-07-14,2,7,0,小雨,27,53,Sta17-Sta26,16
2020-07-15,3,7,0,大雨,25,39,Sta17-Sta26,16
2020-07-16,4,7,0,阵雨,25,59,Sta17-Sta26,16
2020-07-17,5,7,0,阴,28,0,Sta17-Sta26,16
2020-07-18,6,7,1,阵雨,27,0,Sta17-Sta26,16
2020-07-19,7,7,1,多云,27,0,Sta17-Sta26,16
2020-07-20,1,7,0,阴,24,0,Sta17-Sta26,16
2020-07-21,2,7,0,阵雨,22,0,Sta17-Sta26,16
2020-07-22,3,7,0,阵雨,25,0,Sta17-Sta26,16
2020-07-23,4,7,0,阵雨,26,0,Sta17-Sta26,16
2020-05-01,5,5,1,多云,24,35,Sta26-Sta90,16
2020-05-02,6,5,1,晴,26,21,Sta26-Sta90,16
2020-05-03,7,5,1,多云,27,24,Sta26-Sta90,16
2020-05-04,1,5,1,多云,26,28,Sta26-Sta90,16
2020-05-05,2,5,0,多云,26,18,Sta26-Sta90,16
2020-05-06,3,5,0,多云,25,42,Sta26-Sta90,16
2020-05-07,4,5,0,中雨,23,34,Sta26-Sta90,16
2020-05-08,5,5,0,阴,21,39,Sta26-Sta90,16
2020-05-09,6,5,1,多云,19,36,Sta26-Sta90,16
2020-05-10,7,5,1,多云,22,13,Sta26-Sta90,16
2020-05-11,1,5,0,多云,21,35,Sta26-Sta90,16
2020-05-12,2,5,0,阴,20,36,Sta26-Sta90,16
2020-05-13,3,5,0,多云,20,33,Sta26-Sta90,16
2020-05-14,4,5,0,多云,22,43,Sta26-Sta90,16
2020-05-15,5,5,0,多云,24,37,Sta26-Sta90,16
2020-05-16,6,5,1,多云,25,23,Sta26-Sta90,16
2020-05-17,7,5,1,晴,27,28,Sta26-Sta90,16
2020-05-18,1,5,0,多云,27,46,Sta26-Sta90,16
2020-05-19,2,5,0,多云,25,31,Sta26-Sta90,16
2020-05-20,3,5,0,多云,24,40,Sta26-Sta90,16
2020-05-21,4,5,0,小雨,22,46,Sta26-Sta90,16
2020-05-22,5,5,0,阴,25,39,Sta26-Sta90,16
2020-05-23,6,5,1,多云,25,34,Sta26-Sta90,16
2020-05-24,7,5,1,小雨,18,25,Sta26-Sta90,16
2020-05-25,1,5,0,阴,21,32,Sta26-Sta90,16
2020-05-26,2,5,0,阴,21,36,Sta26-Sta90,16
2020-05-27,3,5,0,阴,19,28,Sta26-Sta90,16
2020-05-28,4,5,0,多云,20,39,Sta26-Sta90,16
2020-05-29,5,5,0,晴,23,45,Sta26-Sta90,16
2020-05-30,6,5,1,多云,24,25,Sta26-Sta90,16
2020-05-31,7,5,1,多云,25,23,Sta26-Sta90,16
2020-06-01,1,6,0,阵雨,23,52,Sta26-Sta90,16
2020-06-02,2,6,0,多云,21,40,Sta26-Sta90,16
2020-06-03,3,6,0,多云,23,42,Sta26-Sta90,16
2020-06-04,4,6,0,多云,24,39,Sta26-Sta90,16
2020-06-05,5,6,0,多云,27,42,Sta26-Sta90,16
2020-06-06,6,6,1,阴,25,36,Sta26-Sta90,16
2020-06-07,7,6,1,阵雨,25,23,Sta26-Sta90,16
2020-06-08,1,6,1,阵雨,22,43,Sta26-Sta90,16
2020-06-09,2,6,1,多云,25,59,Sta26-Sta90,16
2020-06-10,3,6,0,多云,24,38,Sta26-Sta90,16
2020-06-11,4,6,0,阴,25,49,Sta26-Sta90,16
2020-06-12,5,6,0,阴,27,46,Sta26-Sta90,16
2020-06-13,6,6,1,阵雨,27,39,Sta26-Sta90,16
2020-06-14,7,6,1,多云,27,29,Sta26-Sta90,16
2020-06-15,1,6,0,多云,26,50,Sta26-Sta90,16
2020-06-16,2,6,0,小雨,24,41,Sta26-Sta90,16
2020-06-17,3,6,0,小雨,24,46,Sta26-Sta90,16
2020-06-18,4,6,0,多云,26,47,Sta26-Sta90,16
2020-06-19,5,6,0,多云,25,49,Sta26-Sta90,16
2020-06-20,6,6,1,阵雨,24,33,Sta26-Sta90,16
2020-06-21,7,6,1,阵雨,24,31,Sta26-Sta90,16
2020-06-22,1,6,0,阵雨,25,48,Sta26-Sta90,16
2020-06-23,2,6,0,阵雨,26,50,Sta26-Sta90,16
2020-06-24,3,6,0,晴,28,55,Sta26-Sta90,16
2020-06-25,4,6,0,多云,28,19,Sta26-Sta90,16
2020-06-26,5,6,0,阵雨,25,20,Sta26-Sta90,16
2020-06-27,6,6,1,阵雨,25,30,Sta26-Sta90,16
2020-06-28,7,6,1,阴,27,53,Sta26-Sta90,16
2020-06-29,1,6,0,多云,27,47,Sta26-Sta90,16
2020-06-30,2,6,0,多云,28,44,Sta26-Sta90,16
2020-07-01,3,7,0,暴雨,24,39,Sta26-Sta90,16
2020-07-02,4,7,0,多云,27,45,Sta26-Sta90,16
2020-07-03,5,7,0,多云,27,49,Sta26-Sta90,16
2020-07-04,6,7,1,阵雨,25,26,Sta26-Sta90,16
2020-07-05,7,7,1,阴,26,24,Sta26-Sta90,16
2020-07-06,1,7,0,阴,26,48,Sta26-Sta90,16
2020-07-07,2,7,0,多云,28,41,Sta26-Sta90,16
2020-07-08,3,7,0,阵雨,28,42,Sta26-Sta90,16
2020-07-09,4,7,0,阵雨,27,50,Sta26-Sta90,16
2020-07-10,5,7,0,阵雨,23,46,Sta26-Sta90,16
2020-07-11,6,7,1,阴,25,28,Sta26-Sta90,16
2020-07-12,7,7,1,多云,26,30,Sta26-Sta90,16
2020-07-13,1,7,0,阵雨,26,59,Sta26-Sta90,16
2020-07-14,2,7,0,小雨,27,56,Sta26-Sta90,16
2020-07-15,3,7,0,大雨,25,40,Sta26-Sta90,16
2020-07-16,4,7,0,阵雨,25,57,Sta26-Sta90,16
2020-07-17,5,7,0,阴,28,0,Sta26-Sta90,16
2020-07-18,6,7,1,阵雨,27,0,Sta26-Sta90,16
2020-07-19,7,7,1,多云,27,0,Sta26-Sta90,16
2020-07-20,1,7,0,阴,24,0,Sta26-Sta90,16
2020-07-21,2,7,0,阵雨,22,0,Sta26-Sta90,16
2020-07-22,3,7,0,阵雨,25,0,Sta26-Sta90,16
2020-07-23,4,7,0,阵雨,26,0,Sta26-Sta90,16
2020-05-01,5,5,1,多云,24,30,Sta90-Sta95,16
2020-05-02,6,5,1,晴,26,23,Sta90-Sta95,16
2020-05-03,7,5,1,多云,27,20,Sta90-Sta95,16
2020-05-04,1,5,1,多云,26,26,Sta90-Sta95,16
2020-05-05,2,5,0,多云,26,19,Sta90-Sta95,16
2020-05-06,3,5,0,多云,25,53,Sta90-Sta95,16
2020-05-07,4,5,0,中雨,23,41,Sta90-Sta95,16
2020-05-08,5,5,0,阴,21,45,Sta90-Sta95,16
2020-05-09,6,5,1,多云,19,41,Sta90-Sta95,16
2020-05-10,7,5,1,多云,22,14,Sta90-Sta95,16
2020-05-11,1,5,0,多云,21,39,Sta90-Sta95,16
2020-05-12,2,5,0,阴,20,38,Sta90-Sta95,16
2020-05-13,3,5,0,多云,20,35,Sta90-Sta95,16
2020-05-14,4,5,0,多云,22,48,Sta90-Sta95,16
2020-05-15,5,5,0,多云,24,39,Sta90-Sta95,16
2020-05-16,6,5,1,多云,25,22,Sta90-Sta95,16
2020-05-17,7,5,1,晴,27,26,Sta90-Sta95,16
2020-05-18,1,5,0,多云,27,47,Sta90-Sta95,16
2020-05-19,2,5,0,多云,25,34,Sta90-Sta95,16
2020-05-20,3,5,0,多云,24,41,Sta90-Sta95,16
2020-05-21,4,5,0,小雨,22,50,Sta90-Sta95,16
2020-05-22,5,5,0,阴,25,47,Sta90-Sta95,16
2020-05-23,6,5,1,多云,25,34,Sta90-Sta95,16
2020-05-24,7,5,1,小雨,18,24,Sta90-Sta95,16
2020-05-25,1,5,0,阴,21,32,Sta90-Sta95,16
2020-05-26,2,5,0,阴,21,37,Sta90-Sta95,16
2020-05-27,3,5,0,阴,19,35,Sta90-Sta95,16
2020-05-28,4,5,0,多云,20,45,Sta90-Sta95,16
2020-05-29,5,5,0,晴,23,47,Sta90-Sta95,16
2020-05-30,6,5,1,多云,24,29,Sta90-Sta95,16
2020-05-31,7,5,1,多云,25,24,Sta90-Sta95,16
2020-06-01,1,6,0,阵雨,23,58,Sta90-Sta95,16
2020-06-02,2,6,0,多云,21,46,Sta90-Sta95,16
2020-06-03,3,6,0,多云,23,45,Sta90-Sta95,16
2020-06-04,4,6,0,多云,24,41,Sta90-Sta95,16
2020-06-05,5,6,0,多云,27,44,Sta90-Sta95,16
2020-06-06,6,6,1,阴,25,36,Sta90-Sta95,16
2020-06-07,7,6,1,阵雨,25,22,Sta90-Sta95,16
2020-06-08,1,6,1,阵雨,22,46,Sta90-Sta95,16
2020-06-09,2,6,1,多云,25,60,Sta90-Sta95,16
2020-06-10,3,6,0,多云,24,44,Sta90-Sta95,16
2020-06-11,4,6,0,阴,25,45,Sta90-Sta95,16
2020-06-12,5,6,0,阴,27,45,Sta90-Sta95,16
2020-06-13,6,6,1,阵雨,27,38,Sta90-Sta95,16
2020-06-14,7,6,1,多云,27,31,Sta90-Sta95,16
2020-06-15,1,6,0,多云,26,56,Sta90-Sta95,16
2020-06-16,2,6,0,小雨,24,43,Sta90-Sta95,16
2020-06-17,3,6,0,小雨,24,45,Sta90-Sta95,16
2020-06-18,4,6,0,多云,26,47,Sta90-Sta95,16
2020-06-19,5,6,0,多云,25,52,Sta90-Sta95,16
2020-06-20,6,6,1,阵雨,24,30,Sta90-Sta95,16
2020-06-21,7,6,1,阵雨,24,32,Sta90-Sta95,16
2020-06-22,1,6,0,阵雨,25,47,Sta90-Sta95,16
2020-06-23,2,6,0,阵雨,26,52,Sta90-Sta95,16
2020-06-24,3,6,0,晴,28,59,Sta90-Sta95,16
2020-06-25,4,6,0,多云,28,17,Sta90-Sta95,16
2020-06-26,5,6,0,阵雨,25,19,Sta90-Sta95,16
2020-06-27,6,6,1,阵雨,25,31,Sta90-Sta95,16
2020-06-28,7,6,1,阴,27,59,Sta90-Sta95,16
2020-06-29,1,6,0,多云,27,46,Sta90-Sta95,16
2020-06-30,2,6,0,多云,28,44,Sta90-Sta95,16
2020-07-01,3,7,0,暴雨,24,41,Sta90-Sta95,16
2020-07-02,4,7,0,多云,27,47,Sta90-Sta95,16
2020-07-03,5,7,0,多云,27,49,Sta90-Sta95,16
2020-07-04,6,7,1,阵雨,25,29,Sta90-Sta95,16
2020-07-05,7,7,1,阴,26,23,Sta90-Sta95,16
2020-07-06,1,7,0,阴,26,47,Sta90-Sta95,16
2020-07-07,2,7,0,多云,28,45,Sta90-Sta95,16
2020-07-08,3,7,0,阵雨,28,43,Sta90-Sta95,16
2020-07-09,4,7,0,阵雨,27,48,Sta90-Sta95,16
2020-07-10,5,7,0,阵雨,23,53,Sta90-Sta95,16
2020-07-11,6,7,1,阴,25,22,Sta90-Sta95,16
2020-07-12,7,7,1,多云,26,26,Sta90-Sta95,16
2020-07-13,1,7,0,阵雨,26,59,Sta90-Sta95,16
2020-07-14,2,7,0,小雨,27,62,Sta90-Sta95,16
2020-07-15,3,7,0,大雨,25,43,Sta90-Sta95,16
2020-07-16,4,7,0,阵雨,25,59,Sta90-Sta95,16
2020-07-17,5,7,0,阴,28,0,Sta90-Sta95,16
2020-07-18,6,7,1,阵雨,27,0,Sta90-Sta95,16
2020-07-19,7,7,1,多云,27,0,Sta90-Sta95,16
2020-07-20,1,7,0,阴,24,0,Sta90-Sta95,16
2020-07-21,2,7,0,阵雨,22,0,Sta90-Sta95,16
2020-07-22,3,7,0,阵雨,25,0,Sta90-Sta95,16
2020-07-23,4,7,0,阵雨,26,0,Sta90-Sta95,16
2020-05-01,5,5,1,多云,24,21,Sta95-Sta72,16
2020-05-02,6,5,1,晴,26,21,Sta95-Sta72,16
2020-05-03,7,5,1,多云,27,15,Sta95-Sta72,16
2020-05-04,1,5,1,多云,26,23,Sta95-Sta72,16
2020-05-05,2,5,0,多云,26,14,Sta95-Sta72,16
2020-05-06,3,5,0,多云,25,44,Sta95-Sta72,16
2020-05-07,4,5,0,中雨,23,35,Sta95-Sta72,16
2020-05-08,5,5,0,阴,21,33,Sta95-Sta72,16
2020-05-09,6,5,1,多云,19,32,Sta95-Sta72,16
2020-05-10,7,5,1,多云,22,12,Sta95-Sta72,16
2020-05-11,1,5,0,多云,21,28,Sta95-Sta72,16
2020-05-12,2,5,0,阴,20,33,Sta95-Sta72,16
2020-05-13,3,5,0,多云,20,27,Sta95-Sta72,16
2020-05-14,4,5,0,多云,22,39,Sta95-Sta72,16
2020-05-15,5,5,0,多云,24,29,Sta95-Sta72,16
2020-05-16,6,5,1,多云,25,17,Sta95-Sta72,16
2020-05-17,7,5,1,晴,27,22,Sta95-Sta72,16
2020-05-18,1,5,0,多云,27,36,Sta95-Sta72,16
2020-05-19,2,5,0,多云,25,23,Sta95-Sta72,16
2020-05-20,3,5,0,多云,24,32,Sta95-Sta72,16
2020-05-21,4,5,0,小雨,22,37,Sta95-Sta72,16
2020-05-22,5,5,0,阴,25,36,Sta95-Sta72,16
2020-05-23,6,5,1,多云,25,25,Sta95-Sta72,16
2020-05-24,7,5,1,小雨,18,21,Sta95-Sta72,16
2020-05-25,1,5,0,阴,21,27,Sta95-Sta72,16
2020-05-26,2,5,0,阴,21,33,Sta95-Sta72,16
2020-05-27,3,5,0,阴,19,28,Sta95-Sta72,16
2020-05-28,4,5,0,多云,20,35,Sta95-Sta72,16
2020-05-29,5,5,0,晴,23,37,Sta95-Sta72,16
2020-05-30,6,5,1,多云,24,24,Sta95-Sta72,16
2020-05-31,7,5,1,多云,25,20,Sta95-Sta72,16
2020-06-01,1,6,0,阵雨,23,47,Sta95-Sta72,16
2020-06-02,2,6,0,多云,21,36,Sta95-Sta72,16
2020-06-03,3,6,0,多云,23,38,Sta95-Sta72,16
2020-06-04,4,6,0,多云,24,33,Sta95-Sta72,16
2020-06-05,5,6,0,多云,27,33,Sta95-Sta72,16
2020-06-06,6,6,1,阴,25,30,Sta95-Sta72,16
2020-06-07,7,6,1,阵雨,25,18,Sta95-Sta72,16
2020-06-08,1,6,1,阵雨,22,35,Sta95-Sta72,16
2020-06-09,2,6,1,多云,25,45,Sta95-Sta72,16
2020-06-10,3,6,0,多云,24,37,Sta95-Sta72,16
2020-06-11,4,6,0,阴,25,38,Sta95-Sta72,16
2020-06-12,5,6,0,阴,27,31,Sta95-Sta72,16
2020-06-13,6,6,1,阵雨,27,32,Sta95-Sta72,16
2020-06-14,7,6,1,多云,27,28,Sta95-Sta72,16
2020-06-15,1,6,0,多云,26,42,Sta95-Sta72,16
2020-06-16,2,6,0,小雨,24,29,Sta95-Sta72,16
2020-06-17,3,6,0,小雨,24,35,Sta95-Sta72,16
2020-06-18,4,6,0,多云,26,37,Sta95-Sta72,16
2020-06-19,5,6,0,多云,25,44,Sta95-Sta72,16
2020-06-20,6,6,1,阵雨,24,21,Sta95-Sta72,16
2020-06-21,7,6,1,阵雨,24,25,Sta95-Sta72,16
2020-06-22,1,6,0,阵雨,25,32,Sta95-Sta72,16
2020-06-23,2,6,0,阵雨,26,38,Sta95-Sta72,16
2020-06-24,3,6,0,晴,28,48,Sta95-Sta72,16
2020-06-25,4,6,0,多云,28,17,Sta95-Sta72,16
2020-06-26,5,6,0,阵雨,25,23,Sta95-Sta72,16
2020-06-27,6,6,1,阵雨,25,25,Sta95-Sta72,16
2020-06-28,7,6,1,阴,27,46,Sta95-Sta72,16
2020-06-29,1,6,0,多云,27,37,Sta95-Sta72,16
2020-06-30,2,6,0,多云,28,37,Sta95-Sta72,16
2020-07-01,3,7,0,暴雨,24,33,Sta95-Sta72,16
2020-07-02,4,7,0,多云,27,40,Sta95-Sta72,16
2020-07-03,5,7,0,多云,27,37,Sta95-Sta72,16
2020-07-04,6,7,1,阵雨,25,20,Sta95-Sta72,16
2020-07-05,7,7,1,阴,26,19,Sta95-Sta72,16
2020-07-06,1,7,0,阴,26,34,Sta95-Sta72,16
2020-07-07,2,7,0,多云,28,32,Sta95-Sta72,16
2020-07-08,3,7,0,阵雨,28,34,Sta95-Sta72,16
2020-07-09,4,7,0,阵雨,27,39,Sta95-Sta72,16
2020-07-10,5,7,0,阵雨,23,40,Sta95-Sta72,16
2020-07-11,6,7,1,阴,25,19,Sta95-Sta72,16
2020-07-12,7,7,1,多云,26,21,Sta95-Sta72,16
2020-07-13,1,7,0,阵雨,26,50,Sta95-Sta72,16
2020-07-14,2,7,0,小雨,27,54,Sta95-Sta72,16
2020-07-15,3,7,0,大雨,25,31,Sta95-Sta72,16
2020-07-16,4,7,0,阵雨,25,48,Sta95-Sta72,16
2020-07-17,5,7,0,阴,28,0,Sta95-Sta72,16
2020-07-18,6,7,1,阵雨,27,0,Sta95-Sta72,16
2020-07-19,7,7,1,多云,27,0,Sta95-Sta72,16
2020-07-20,1,7,0,阴,24,0,Sta95-Sta72,16
2020-07-21,2,7,0,阵雨,22,0,Sta95-Sta72,16
2020-07-22,3,7,0,阵雨,25,0,Sta95-Sta72,16
2020-07-23,4,7,0,阵雨,26,0,Sta95-Sta72,16
2020-05-01,5,5,1,多云,24,18,Sta72-Sta93,16
2020-05-02,6,5,1,晴,26,14,Sta72-Sta93,16
2020-05-03,7,5,1,多云,27,8,Sta72-Sta93,16
2020-05-04,1,5,1,多云,26,14,Sta72-Sta93,16
2020-05-05,2,5,0,多云,26,14,Sta72-Sta93,16
2020-05-06,3,5,0,多云,25,32,Sta72-Sta93,16
2020-05-07,4,5,0,中雨,23,22,Sta72-Sta93,16
2020-05-08,5,5,0,阴,21,24,Sta72-Sta93,16
2020-05-09,6,5,1,多云,19,18,Sta72-Sta93,16
2020-05-10,7,5,1,多云,22,10,Sta72-Sta93,16
2020-05-11,1,5,0,多云,21,22,Sta72-Sta93,16
2020-05-12,2,5,0,阴,20,28,Sta72-Sta93,16
2020-05-13,3,5,0,多云,20,24,Sta72-Sta93,16
2020-05-14,4,5,0,多云,22,33,Sta72-Sta93,16
2020-05-15,5,5,0,多云,24,20,Sta72-Sta93,16
2020-05-16,6,5,1,多云,25,16,Sta72-Sta93,16
2020-05-17,7,5,1,晴,27,15,Sta72-Sta93,16
2020-05-18,1,5,0,多云,27,29,Sta72-Sta93,16
2020-05-19,2,5,0,多云,25,20,Sta72-Sta93,16
2020-05-20,3,5,0,多云,24,28,Sta72-Sta93,16
2020-05-21,4,5,0,小雨,22,31,Sta72-Sta93,16
2020-05-22,5,5,0,阴,25,32,Sta72-Sta93,16
2020-05-23,6,5,1,多云,25,20,Sta72-Sta93,16
2020-05-24,7,5,1,小雨,18,15,Sta72-Sta93,16
2020-05-25,1,5,0,阴,21,23,Sta72-Sta93,16
2020-05-26,2,5,0,阴,21,28,Sta72-Sta93,16
2020-05-27,3,5,0,阴,19,31,Sta72-Sta93,16
2020-05-28,4,5,0,多云,20,28,Sta72-Sta93,16
2020-05-29,5,5,0,晴,23,34,Sta72-Sta93,16
2020-05-30,6,5,1,多云,24,22,Sta72-Sta93,16
2020-05-31,7,5,1,多云,25,18,Sta72-Sta93,16
2020-06-01,1,6,0,阵雨,23,41,Sta72-Sta93,16
2020-06-02,2,6,0,多云,21,34,Sta72-Sta93,16
2020-06-03,3,6,0,多云,23,34,Sta72-Sta93,16
2020-06-04,4,6,0,多云,24,28,Sta72-Sta93,16
2020-06-05,5,6,0,多云,27,27,Sta72-Sta93,16
2020-06-06,6,6,1,阴,25,19,Sta72-Sta93,16
2020-06-07,7,6,1,阵雨,25,14,Sta72-Sta93,16
2020-06-08,1,6,1,阵雨,22,25,Sta72-Sta93,16
2020-06-09,2,6,1,多云,25,31,Sta72-Sta93,16
2020-06-10,3,6,0,多云,24,23,Sta72-Sta93,16
2020-06-11,4,6,0,阴,25,31,Sta72-Sta93,16
2020-06-12,5,6,0,阴,27,28,Sta72-Sta93,16
2020-06-13,6,6,1,阵雨,27,22,Sta72-Sta93,16
2020-06-14,7,6,1,多云,27,26,Sta72-Sta93,16
2020-06-15,1,6,0,多云,26,37,Sta72-Sta93,16
2020-06-16,2,6,0,小雨,24,26,Sta72-Sta93,16
2020-06-17,3,6,0,小雨,24,26,Sta72-Sta93,16
2020-06-18,4,6,0,多云,26,30,Sta72-Sta93,16
2020-06-19,5,6,0,多云,25,41,Sta72-Sta93,16
2020-06-20,6,6,1,阵雨,24,11,Sta72-Sta93,16
2020-06-21,7,6,1,阵雨,24,18,Sta72-Sta93,16
2020-06-22,1,6,0,阵雨,25,26,Sta72-Sta93,16
2020-06-23,2,6,0,阵雨,26,29,Sta72-Sta93,16
2020-06-24,3,6,0,晴,28,38,Sta72-Sta93,16
2020-06-25,4,6,0,多云,28,12,Sta72-Sta93,16
2020-06-26,5,6,0,阵雨,25,14,Sta72-Sta93,16
2020-06-27,6,6,1,阵雨,25,24,Sta72-Sta93,16
2020-06-28,7,6,1,阴,27,34,Sta72-Sta93,16
2020-06-29,1,6,0,多云,27,32,Sta72-Sta93,16
2020-06-30,2,6,0,多云,28,32,Sta72-Sta93,16
2020-07-01,3,7,0,暴雨,24,30,Sta72-Sta93,16
2020-07-02,4,7,0,多云,27,35,Sta72-Sta93,16
2020-07-03,5,7,0,多云,27,33,Sta72-Sta93,16
2020-07-04,6,7,1,阵雨,25,14,Sta72-Sta93,16
2020-07-05,7,7,1,阴,26,20,Sta72-Sta93,16
2020-07-06,1,7,0,阴,26,26,Sta72-Sta93,16
2020-07-07,2,7,0,多云,28,31,Sta72-Sta93,16
2020-07-08,3,7,0,阵雨,28,30,Sta72-Sta93,16
2020-07-09,4,7,0,阵雨,27,29,Sta72-Sta93,16
2020-07-10,5,7,0,阵雨,23,39,Sta72-Sta93,16
2020-07-11,6,7,1,阴,25,14,Sta72-Sta93,16
2020-07-12,7,7,1,多云,26,20,Sta72-Sta93,16
2020-07-13,1,7,0,阵雨,26,35,Sta72-Sta93,16
2020-07-14,2,7,0,小雨,27,43,Sta72-Sta93,16
2020-07-15,3,7,0,大雨,25,27,Sta72-Sta93,16
2020-07-16,4,7,0,阵雨,25,40,Sta72-Sta93,16
2020-07-17,5,7,0,阴,28,0,Sta72-Sta93,16
2020-07-18,6,7,1,阵雨,27,0,Sta72-Sta93,16
2020-07-19,7,7,1,多云,27,0,Sta72-Sta93,16
2020-07-20,1,7,0,阴,24,0,Sta72-Sta93,16
2020-07-21,2,7,0,阵雨,22,0,Sta72-Sta93,16
2020-07-22,3,7,0,阵雨,25,0,Sta72-Sta93,16
2020-07-23,4,7,0,阵雨,26,0,Sta72-Sta93,16
